Lag,Duration_r,Duration_p,Intensity_r,Intensity_p
0,0.22791560692106716,0.15722963874979043,-0.11020985927261623,0.498410765891441
1,0.19035036164259395,0.2393948131537609,-0.11712681020106783,0.47166773532114104
2,0.15923301286594932,0.3263837025952269,-0.09653279997728553,0.5534798024294242
3,0.12930138310061962,0.42650378302683034,-0.033096079881566404,0.8393414365562138
6,0.18879441067012903,0.24332907461040004,0.1372413712331988,0.39840511089504643
