Date,HeatFlux
2012-06-01,-519244.34
2012-06-08,-558144.75
2012-06-15,-504608.84
2012-06-22,-416536.06
2012-06-29,-431523.7
2012-07-01,-515091.5
2012-07-08,-436673.16
2012-07-15,-423189.6
2012-07-22,-478600.56
2012-07-29,-531417.2
2012-08-01,-538112.75
2012-08-08,-473834.16
2012-08-15,-448403.3
2012-08-22,-377935.62
2012-08-29,-558538.06
2012-09-01,-463694.78
2012-09-08,-490648.78
2012-09-15,-472132.12
2012-09-22,-374949.0
2012-09-29,-435738.88
2012-10-01,-402833.44
2012-10-08,-316995.28
2012-10-15,-298946.28
2012-10-22,-392800.0
2012-10-29,-519142.06
2012-11-01,-371924.2
2012-11-08,-288877.03
2012-11-15,-549037.4
2012-11-22,-305244.8
2012-11-29,-594852.4
2012-12-01,-466163.03
2012-12-08,-472309.7
2012-12-15,-619456.3
2012-12-22,-626847.94
2012-12-29,-431199.84
2013-01-01,-610380.1
2013-01-08,-364479.16
2013-01-15,-663239.25
2013-01-22,-551191.6
2013-01-29,-544917.44
2013-02-01,-516836.0
2013-02-08,-359726.8
2013-02-15,-310004.94
2013-02-22,-619285.7
2013-03-01,-452334.94
2013-03-08,-349803.03
2013-03-15,-425123.75
2013-03-22,-401111.56
2013-03-29,-366983.12
2013-04-01,-360300.16
2013-04-08,-364480.88
2013-04-15,-385694.72
2013-04-22,-389481.6
2013-04-29,-387155.12
2013-05-01,-455334.56
2013-05-08,-416847.22
2013-05-15,-492913.56
2013-05-22,-519970.16
2013-05-29,-547705.1
2013-06-01,-527480.0
2013-06-08,-566152.1
2013-06-15,-494022.78
2013-06-22,-580673.6
2013-06-29,-444277.38
2013-07-01,-489873.6
2013-07-08,-509226.4
2013-07-15,-549202.7
2013-07-22,-578845.94
2013-07-29,-490015.94
2013-08-01,-431450.12
2013-08-08,-405491.03
2013-08-15,-582711.4
2013-08-22,-455680.53
2013-08-29,-345522.75
2013-09-01,-344398.75
2013-09-08,-408866.28
2013-09-15,-567673.4
2013-09-22,-480589.16
2013-09-29,-490246.97
2013-10-01,-374027.25
2013-10-08,-560204.6
2013-10-15,-299723.22
2013-10-22,-479592.25
2013-10-29,-305565.66
2013-11-01,-390715.5
2013-11-08,-480675.47
2013-11-15,-488987.9
2013-11-22,-426358.97
2013-11-29,-426206.06
2013-12-01,-500585.06
2013-12-08,-593188.94
2013-12-15,-520343.28
2013-12-22,-847807.75
2013-12-29,-766645.25
2014-01-01,-646120.4
2014-01-08,-593233.5
2014-01-15,-563169.5
2014-01-22,-813104.94
2014-01-29,-521900.53
2014-02-01,-525956.75
2014-02-08,-456109.12
2014-02-15,-379480.66
2014-02-22,-425439.56
2014-03-01,-454593.97
2014-03-08,-543136.1
2014-03-15,-429329.34
2014-03-22,-333437.94
2014-03-29,-311570.16
2014-04-01,-314188.88
2014-04-08,-385509.2
2014-04-15,-346071.84
2014-04-22,-335816.75
2014-04-29,-385475.28
2014-05-01,-379592.47
2014-05-08,-449283.06
2014-05-15,-409372.12
2014-05-22,-576227.25
2014-05-29,-419931.75
2014-06-01,-382512.9
2014-06-08,-496728.38
2014-06-15,-516290.0
2014-06-22,-490795.8
2014-06-29,-520520.6
2014-07-01,-491825.47
2014-07-08,-602262.3
2014-07-15,-535940.94
2014-07-22,-494744.78
2014-07-29,-469617.84
2014-08-01,-462177.0
2014-08-08,-522253.62
2014-08-15,-411899.94
2014-08-22,-403947.12
2014-08-29,-576443.1
2014-09-01,-440861.44
2014-09-08,-474456.44
2014-09-15,-549692.06
2014-09-22,-329898.34
2014-09-29,-282412.47
2014-10-01,-311631.97
2014-10-08,-551323.56
2014-10-15,-414186.16
2014-10-22,-352521.47
2014-10-29,-360741.56
2014-11-01,-378762.84
2014-11-08,-409528.28
2014-11-15,-424646.53
2014-11-22,-463035.12
2014-11-29,-410389.78
2014-12-01,-508185.28
2014-12-08,-329482.7
2014-12-15,-446797.0
2014-12-22,-681050.4
2014-12-29,-523825.38
2015-01-01,-450033.78
2015-01-08,-429486.34
2015-01-15,-416801.12
2015-01-22,-504564.56
2015-01-29,-503905.53
2015-02-01,-597370.94
2015-02-08,-589338.56
2015-02-15,-514839.53
2015-02-22,-413943.6
2015-03-01,-389906.78
2015-03-08,-446224.34
2015-03-15,-401260.94
2015-03-22,-319290.06
2015-03-29,-408612.53
2015-04-01,-341160.66
2015-04-08,-389234.4
2015-04-15,-451694.88
2015-04-22,-426640.9
2015-04-29,-411302.38
2015-05-01,-433345.72
2015-05-08,-392690.3
2015-05-15,-460796.62
2015-05-22,-613136.8
2015-05-29,-430125.84
2015-06-01,-470060.47
2015-06-08,-449521.97
2015-06-15,-545927.44
2015-06-22,-501697.12
2015-06-29,-444045.7
2015-07-01,-459141.2
2015-07-08,-496622.25
2015-07-15,-566715.25
2015-07-22,-497342.4
2015-07-29,-553755.4
2015-08-01,-480747.2
2015-08-08,-512030.7
2015-08-15,-310446.88
2015-08-22,-572863.4
2015-08-29,-463832.88
2015-09-01,-413219.44
2015-09-08,-512818.78
2015-09-15,-551308.56
2015-09-22,-315812.7
2015-09-29,-378070.44
2015-10-01,-358975.47
2015-10-08,-442381.56
2015-10-15,-323586.56
2015-10-22,-371683.62
2015-10-29,-453658.88
2015-11-01,-418398.38
2015-11-08,-512385.84
2015-11-15,-438094.2
2015-11-22,-495136.25
2015-11-29,-496042.78
2015-12-01,-394860.9
2015-12-08,-426383.25
2015-12-15,-437070.78
2015-12-22,-607523.8
2015-12-29,-537362.9
2016-01-01,-654690.0
2016-01-08,-643778.6
2016-01-15,-605516.2
2016-01-22,-422135.22
2016-01-29,-567053.3
2016-02-01,-622740.6
2016-02-08,-651912.1
2016-02-15,-505135.78
2016-02-22,-439804.22
2016-02-29,-439884.1
2016-03-01,-440455.0
2016-03-08,-391053.84
2016-03-15,-387230.2
