Date,HeatFlux
2016-07-08,-35786.457
2016-07-15,-24336.309
2016-07-22,-50651.336
2016-07-29,-63926.69
2016-08-01,-50726.766
2016-08-08,-29729.787
2016-08-15,-31825.547
2016-08-22,-49855.816
2016-08-29,-65785.24
2016-09-01,-36898.03
2016-09-08,-34562.477
2016-09-15,-60690.23
2016-09-22,-64725.496
2016-09-29,-59276.516
2016-10-01,-53625.273
2016-10-08,-52579.465
2016-10-15,-47831.08
2016-10-22,-60549.867
2016-10-29,-52790.25
2016-11-01,-59694.625
2016-11-08,-48728.008
2016-11-15,-67674.2
2016-11-22,-78530.22
2016-11-29,-67697.9
2016-12-01,-73493.3
2016-12-08,-75385.49
2016-12-15,-89881.08
2016-12-22,-87929.14
2016-12-29,-92886.22
2017-01-01,-83452.41
2017-01-08,-87833.38
2017-01-15,-111905.23
2017-01-22,-95938.695
2017-01-29,-123323.375
2017-02-01,-116609.414
2017-02-08,-128915.82
2017-02-15,-127417.18
2017-02-22,-140649.11
2017-03-01,-154264.3
2017-03-08,-132510.31
2017-03-15,-167677.77
2017-03-22,-189517.88
2017-03-29,-166851.55
2017-04-01,-160355.16
2017-04-08,-178587.67
2017-04-15,-167682.56
2017-04-22,-136809.6
2017-04-29,-151081.03
2017-05-01,-167323.83
2017-05-08,-176127.92
2017-05-15,-127727.445
2017-05-22,-150560.3
2017-05-29,-104781.97
2017-06-01,-107280.16
2017-06-08,-114808.14
2017-06-15,-86032.84
2017-06-22,-70632.68
2017-06-29,-49350.94
2017-07-01,-33719.97
2017-07-08,-50884.074
2017-07-15,-54898.598
2017-07-22,-18333.674
2017-07-29,-56851.02
2017-08-01,-60317.453
2017-08-08,-53190.023
2017-08-15,-41295.156
2017-08-22,-62863.87
2017-08-29,-48340.37
2017-09-01,-44617.5
2017-09-08,-43303.13
2017-09-15,-63550.305
2017-09-22,-53907.465
2017-09-29,-55245.61
2017-10-01,-57263.605
2017-10-08,-50469.168
2017-10-15,-57008.645
2017-10-22,-40505.824
2017-10-29,-53959.043
2017-11-01,-71262.77
2017-11-08,-59439.695
2017-11-15,-51777.96
2017-11-22,-68358.82
2017-11-29,-73587.86
2017-12-01,-81121.35
2017-12-08,-62364.973
2017-12-15,-80539.68
2017-12-22,-90650.51
2017-12-29,-72482.53
2018-01-01,-68712.56
2018-01-08,-104131.6
2018-01-15,-100218.1
2018-01-22,-110903.125
2018-01-29,-120035.04
2018-02-01,-110112.51
2018-02-08,-113148.03
2018-02-15,-127760.24
2018-02-22,-129969.664
2018-03-01,-151634.39
2018-03-08,-143802.03
2018-03-15,-149508.23
2018-03-22,-159429.19
2018-03-29,-178514.39
2018-04-01,-170158.84
2018-04-08,-162711.92
2018-04-15,-177790.73
2018-04-22,-174079.0
2018-04-29,-168414.69
2018-05-01,-157458.92
2018-05-08,-135197.97
2018-05-15,-158320.31
2018-05-22,-143458.72
2018-05-29,-80670.7
2018-06-01,-103861.21
2018-06-08,-77401.01
