Date,HeatFlux
2010-02-22,-38015.15
2010-03-01,-39226.49
2010-03-08,-34931.68
2010-03-15,-47907.72
2010-03-22,-44063.41
2010-03-29,-36472.402
2010-04-01,-49159.973
2010-04-08,-49969.21
2010-04-15,-39170.426
2010-04-22,-57344.516
2010-04-29,-46118.637
2010-05-01,-35804.02
2010-05-08,-62895.574
2010-05-15,-71821.36
2010-05-22,-43761.98
2010-05-29,-38576.555
2010-06-01,-42347.523
2010-06-08,-77574.79
2010-06-15,-36337.125
2010-06-22,-56052.7
2010-06-29,-58865.18
2010-07-01,-43284.266
2010-07-08,-53066.31
2010-07-15,-57923.96
2010-07-22,-37111.566
2010-07-29,-32647.549
2010-08-01,-36849.707
2010-08-08,-40521.87
2010-08-15,-48056.76
2010-08-22,-34294.625
2010-08-29,-42722.652
2010-09-01,-34927.5
2010-09-08,-30756.148
2010-09-15,-34991.215
2010-09-22,-54505.176
2010-09-29,-53722.258
2010-10-01,-48443.945
2010-10-08,-24772.3
2010-10-15,-33532.453
2010-10-22,-38447.785
2010-10-29,-51488.64
2010-11-01,-59284.113
2010-11-08,-40803.125
2010-11-15,-44796.375
2010-11-22,-59923.914
2010-11-29,-46933.332
2010-12-01,-56415.902
2010-12-08,-27336.102
2010-12-15,-33782.996
2010-12-22,-49429.426
2010-12-29,-37365.1
2011-01-01,-50124.39
2011-01-08,-47666.836
2011-01-15,-27928.03
2011-01-22,-35036.4
2011-01-29,-47167.34
2011-02-01,-63576.49
2011-02-08,-34545.676
2011-02-15,-32641.676
2011-02-22,-45642.914
2011-03-01,-40297.51
2011-03-08,-54472.668
2011-03-15,-38823.11
2011-03-22,-32475.062
2011-03-29,-69044.49
2011-04-01,-44575.066
2011-04-08,-32095.389
2011-04-15,-54803.49
2011-04-22,-44317.496
2011-04-29,-55948.473
2011-05-01,-43660.633
2011-05-08,-58935.824
2011-05-15,-37100.09
2011-05-22,-35330.887
2011-05-29,-43729.945
2011-06-01,-45631.562
2011-06-08,-37130.176
2011-06-15,-44795.348
2011-06-22,-47014.715
2011-06-29,-33026.195
2011-07-01,-41356.223
2011-07-08,-57794.07
2011-07-15,-29049.62
2011-07-22,-36419.777
2011-07-29,-38964.332
2011-08-01,-54462.953
2011-08-08,-40456.016
2011-08-15,-53950.98
2011-08-22,-49429.32
2011-08-29,-30085.645
2011-09-01,-36596.67
2011-09-08,-40791.598
2011-09-15,-33698.195
2011-09-22,-35527.473
2011-09-29,-57336.004
2011-10-01,-47431.008
2011-10-08,-47602.645
2011-10-15,-42099.234
2011-10-22,-37496.184
2011-10-29,-52377.055
2011-11-01,-62845.523
2011-11-08,-54585.344
2011-11-15,-37128.8
2011-11-22,-59387.41
2011-11-29,-57576.656
2011-12-01,-44805.76
2011-12-08,-39278.49
2011-12-15,-50379.37
2011-12-22,-61361.977
2011-12-29,-29605.508
2012-01-01,-32961.113
2012-01-08,-39037.36
2012-01-15,-46287.57
2012-01-22,-36753.516
2012-01-29,-43815.52
2012-02-01,-36102.63
2012-02-08,-37470.645
2012-02-15,-51917.613
2012-02-22,-50778.9
2012-02-29,-34549.633
2012-03-01,-26825.834
2012-03-08,-34060.25
2012-03-15,-33479.38
2012-03-22,-47529.65
2012-03-29,-54470.32
2012-04-01,-48994.117
2012-04-08,-50060.3
2012-04-15,-50249.402
2012-04-22,-46103.7
2012-04-29,-39692.56
2012-05-01,-43893.992
2012-05-08,-44940.82
2012-05-15,-48742.355
2012-05-22,-62612.41
2012-05-29,-51912.76
2012-06-01,-31391.635
2012-06-08,-39983.902
2012-06-15,-31960.967
2012-06-22,-35487.188
2012-06-29,-55584.24
2012-07-01,-52657.06
2012-07-08,-54632.824
2012-07-15,-39078.047
2012-07-22,-40145.06
2012-07-29,-36311.03
2012-08-01,-41916.258
2012-08-08,-38232.305
2012-08-15,-65617.12
2012-08-22,-47781.574
2012-08-29,-36333.133
2012-09-01,-29305.348
2012-09-08,-45602.934
2012-09-15,-41588.805
2012-09-22,-45007.586
2012-09-29,-35689.055
2012-10-01,-35512.57
2012-10-08,-51364.664
2012-10-15,-52244.215
2012-10-22,-45470.01
2012-10-29,-63275.22
2012-11-01,-40754.285
2012-11-08,-51534.805
2012-11-15,-43931.188
2012-11-22,-33368.66
2012-11-29,-58708.473
2012-12-01,-39756.91
2012-12-08,-42746.414
2012-12-15,-63677.223
2012-12-22,-55471.73
2012-12-29,-35993.76
2013-01-01,-45197.95
2013-01-08,-32822.676
2013-01-15,-46422.902
2013-01-22,-44865.855
2013-01-29,-53924.215
2013-02-01,-52224.797
2013-02-08,-39468.78
2013-02-15,-46444.55
2013-02-22,-47369.535
2013-03-01,-40631.832
2013-03-08,-35267.82
2013-03-15,-48062.5
2013-03-22,-42851.55
2013-03-29,-48325.016
2013-04-01,-43835.69
2013-04-08,-40380.76
2013-04-15,-51928.027
2013-04-22,-40006.36
2013-04-29,-53212.945
2013-05-01,-65287.734
2013-05-08,-57514.535
2013-05-15,-30181.82
2013-05-22,-33306.312
2013-05-29,-35937.09
2013-06-01,-48228.96
2013-06-08,-65215.023
2013-06-15,-43036.367
2013-06-22,-41988.793
2013-06-29,-31518.758
2013-07-01,-55057.133
2013-07-08,-47865.395
2013-07-15,-34755.86
2013-07-22,-36087.3
2013-07-29,-47078.926
