Date,SST
2007-09-11,28.885813
2007-09-12,28.828648
2007-09-13,28.760258
2007-09-14,28.688597
2007-09-15,28.634604
2007-09-16,28.581282
2007-09-17,28.550861
2007-09-18,28.523674
2007-09-19,28.52204
2007-09-20,28.512579
2007-09-21,28.49958
2007-09-22,28.47926
2007-09-23,28.519833
2007-09-24,28.549757
2007-09-25,28.537596
2007-09-26,28.53738
2007-09-27,28.609884
2007-09-28,28.548534
2007-09-29,28.513357
2007-09-30,28.472296
2007-10-01,28.420689
2007-10-02,28.394623
2007-10-03,28.393242
2007-10-04,28.384012
2007-10-05,28.339252
2007-10-06,28.287758
2007-10-07,28.25462
2007-10-08,28.297468
2007-10-09,28.402859
2007-10-10,28.48631
2007-10-11,28.592142
2007-10-12,28.577843
2007-10-13,28.499865
2007-10-14,28.420742
2007-10-15,28.430212
2007-10-16,28.670185
2007-10-17,28.602077
2007-10-18,28.589867
2007-10-19,28.576508
2007-10-20,28.532442
2007-10-21,28.475794
2007-10-22,28.436022
2007-10-23,28.429056
2007-10-24,28.387909
2007-10-25,28.302185
2007-10-26,28.259508
2007-10-27,28.228954
2007-10-28,28.219011
2007-10-29,28.231411
2007-10-30,28.472563
2007-10-31,28.360428
2007-11-01,28.382528
2007-11-02,28.318933
2007-11-03,28.354856
2007-11-04,28.38293
2007-11-05,28.563238
2007-11-06,28.497004
2007-11-07,28.337343
2007-11-08,28.286034
2007-11-09,28.281776
2007-11-10,28.278696
2007-11-11,28.266148
2007-11-12,28.271143
2007-11-13,28.27527
2007-11-14,28.359915
2007-11-15,28.586565
2007-11-16,28.546995
2007-11-17,28.461735
2007-11-18,28.429747
2007-11-19,28.513357
2007-11-20,28.572783
2007-11-21,28.61027
2007-11-22,28.646355
2007-11-23,28.678493
2007-11-24,28.723066
2007-11-25,28.761873
2007-11-26,28.798597
2007-11-27,28.794243
2007-11-28,28.721266
2007-11-29,28.639465
2007-11-30,28.577667
2007-12-01,28.518215
2007-12-02,28.449411
2007-12-03,28.415264
2007-12-04,28.378584
2007-12-05,28.331285
2007-12-06,28.294653
2007-12-07,28.278917
2007-12-08,28.249846
2007-12-09,28.199224
2007-12-10,28.156416
2007-12-11,28.114748
2007-12-12,28.105404
2007-12-13,28.106115
2007-12-14,28.067066
2007-12-15,27.993515
2007-12-16,27.98348
2007-12-17,28.016777
2007-12-18,28.023687
2007-12-19,28.010754
2007-12-20,28.022602
2007-12-21,28.074387
2007-12-22,28.113155
2007-12-23,28.173052
2007-12-24,28.089973
2007-12-25,28.101034
2007-12-26,28.047638
2007-12-27,28.008642
2007-12-28,28.02905
2007-12-29,27.97745
2007-12-30,27.98806
2007-12-31,28.013363
2008-01-01,28.031782
2008-01-02,28.08241
2008-01-03,28.090958
2008-01-04,28.125673
