Date,SST,SST_detrended
2019-07-29,29.133898,0.6023110534127945
2019-07-30,29.122074,0.5903113904827322
2019-07-31,29.112265,0.5803267275526665
2019-08-01,29.056305,0.5241910646225989
2019-08-02,28.98302,0.45073040169253886
2019-08-03,28.939981,0.4075157387624735
2019-08-04,28.899351,0.3667100758324082
2019-08-05,28.862986,0.33016941290234314
2019-08-06,28.780634,0.24764174997227784
2019-08-07,28.696962,0.16379408704221277
2019-08-08,28.671448,0.13810442411215362
2019-08-09,28.79281,0.25929076118208627
2019-08-10,28.944742,0.41104709825202335
2019-08-11,28.938951,0.40508043532195614
2019-08-12,28.803629,0.26958277239189243
2019-08-13,28.782925,0.24870310946182528
2019-08-14,28.897142,0.3627444465317602
2019-08-15,29.063063,0.5284897836016995
2019-08-16,29.22514,0.6903911206716344
2019-08-17,29.216513,0.6815884577415687
2019-08-18,29.173002,0.6379017948115049
2019-08-19,29.2584,0.7231241318814412
2019-08-20,29.322348,0.786896468951376
2019-08-21,29.322521,0.7868938060213075
2019-08-22,29.294756,0.7589531430912473
2019-08-23,29.226646,0.6906674801611814
2019-08-24,29.20255,0.6663958172311162
2019-08-25,29.066486,0.5301561543010536
2019-08-26,28.987165,0.45065949137098826
2019-08-27,28.951086,0.4144048284409223
2019-08-28,28.91559,0.3787331655108588
2019-08-29,29.053553,0.5165205025807964
2019-08-30,29.228722,0.6915138396507317
2019-08-31,29.24381,0.7064261767206652
2019-09-01,29.055782,0.5182225137906009
2019-09-02,28.988815,0.45107985086053404
2019-09-03,28.918098,0.38018718793047057
2019-09-04,28.86637,0.32828352500040836
2019-09-05,28.790024,0.25176186207034235
2019-09-06,28.713533,0.17509519914028004
2019-09-07,28.647202,0.10858853621021325
2019-09-08,28.628025,0.08923587328014904
2019-09-09,28.628342,0.08937721035008295
2019-09-10,28.572168,0.03302754742001923
2019-09-11,28.474709,-0.06460711551004295
2019-09-12,28.420116,-0.1193757784401086
2019-09-13,28.478167,-0.06150044137017474
2019-09-14,28.668999,0.1291558956997605
2019-09-15,28.846655,0.3066362327696943
2019-09-16,29.109697,0.5695025698396314
2019-09-17,29.114431,0.5740609069095655
2019-09-18,29.121105,0.5805592439795042
2019-09-19,29.35685,0.8161285810494405
2019-09-20,29.529825,0.9889279181193729
2019-09-21,29.602724,1.0616512551893074
2019-09-22,29.456083,0.9148345922592434
2019-09-23,29.364933,0.8235089293291793
2019-09-24,29.199982,0.6583822663991121
2019-09-25,29.20405,0.6622746034690508
2019-09-26,29.321636,0.7796849405389885
2019-09-27,29.27676,0.7346332776089213
2019-09-28,29.378693,0.8363906146788551
2019-09-29,29.476452,0.9339739517487899
2019-09-30,29.51237,0.9697162888187272
2019-10-01,29.444798,0.9019686258886637
2019-10-02,29.475937,0.9329319629585981
2019-10-03,29.529497,0.986316300028534
2019-10-04,29.530725,0.98736863709847
2019-10-05,29.633593,1.0900609741684057
2019-10-06,29.632502,1.0887943112383383
2019-10-07,29.623909,1.0800256483082755
2019-10-08,29.597609,1.0535499853782113
2019-10-09,29.57529,1.0310553224481467
2019-10-10,29.587057,1.042646659518084
2019-10-11,29.666569,1.1219829965880166
2019-10-12,29.796684,1.2519223336579515
2019-10-13,29.833466,1.2885286707278887
2019-10-14,29.845251,1.3001380077978233
2019-10-15,29.785578,1.2402893448677617
2019-10-16,29.849691,1.3042266819376955
2019-10-17,29.939777,1.3941370190076299
2019-10-18,30.028776,1.482960356077566
2019-10-19,30.148968,1.6029766931475002
2019-10-20,30.277132,1.7309650302174369
2019-10-21,30.386263,1.8399203672873696
2019-10-22,30.462162,1.9156437043573078
2019-10-23,30.430336,1.883642041427244
2019-10-24,30.298414,1.7515443784971794
2019-10-25,30.171894,1.624848715567115
2019-10-26,30.124166,1.576945052637047
2019-10-27,30.067272,1.519875389706982
2019-10-28,29.926188,1.3786157267769212
2019-10-29,29.85209,1.3043420638468568
2019-10-30,29.756914,1.2089904009167896
2019-10-31,29.652,1.1039007379867272
2019-11-01,29.53465,0.9863750750566602
2019-11-02,29.442669,0.8942184121265946
2019-11-03,29.39192,0.8432937491965298
2019-11-04,29.312256,0.7634540862664707
2019-11-05,29.248945,0.6999674233364033
2019-11-06,29.12743,0.5782767604063395
2019-11-07,29.020824,0.47149509747627505
2019-11-08,28.94014,0.3906354345462084
2019-11-09,28.818909,0.2692287716161452
2019-11-10,28.72555,0.17569410868607704
2019-11-11,28.688717,0.1386854457560176
2019-11-12,28.613913,0.06370578282595218
2019-11-13,28.516602,-0.033780880104114175
2019-11-14,28.478775,-0.07178354303417933
2019-11-15,28.490637,-0.06009720596424373
2019-11-16,28.529573,-0.02133686889430919
2019-11-17,28.549398,-0.00168753182436987
2019-11-18,28.484272,-0.06698919475443432
2019-11-19,28.412806,-0.13863085768450034
2019-11-20,28.365744,-0.18586852061456582
2019-11-21,28.299349,-0.2524391835446309
2019-11-22,28.236069,-0.3158948464746949
2019-11-23,28.18244,-0.3696995094047608
2019-11-24,28.131245,-0.42107017233482225
2019-11-25,28.084259,-0.46823183526488776
2019-11-26,28.077654,-0.4750124981949533
2019-11-27,28.091145,-0.46169716112501646
2019-11-28,28.126062,-0.4269558240550815
2019-11-29,28.156254,-0.396939486985147
2019-11-30,28.166002,-0.3873671499152138
2019-12-01,28.137323,-0.4162218128452757
2019-12-02,28.065832,-0.487888475775339
2019-12-03,27.953678,-0.6002181387054044
2019-12-04,27.82101,-0.7330618016354684
2019-12-05,27.701427,-0.8528204645655357
2019-12-06,27.6185,-0.9359231274955988
2019-12-07,27.539087,-1.0155117904256663
2019-12-08,27.460917,-1.093857453355728
2019-12-09,27.371765,-1.1831851162857916
2019-12-10,27.306055,-1.249070779215856
2019-12-11,27.218824,-1.3364774421459202
2019-12-12,27.137943,-1.4175341050759869
2019-12-13,27.093918,-1.4617347680060533
2019-12-14,27.062847,-1.492981430936112
2019-12-15,27.028261,-1.527743093866178
2019-12-16,26.997581,-1.5585987567962434
2019-12-17,26.967329,-1.5890264197263093
2019-12-18,26.934347,-1.622184082656375
2019-12-19,26.803955,-1.7527517455864405
2019-12-20,26.619207,-1.9376754085165047
2019-12-21,26.454777,-2.1022810714465656
2019-12-22,26.332815,-2.2244187343766306
2019-12-23,26.244473,-2.3129363973066965
2019-12-24,26.177269,-2.380316060236762
2019-12-25,26.106169,-2.4515917231668247
2019-12-26,26.065104,-2.4928323860968895
2019-12-27,26.009438,-2.548674049026957
2019-12-28,25.953753,-2.604534711957019
2019-12-29,25.880964,-2.677499374887084
2019-12-30,25.81161,-2.7470290378171462
2019-12-31,25.790375,-2.768439700747212
2020-01-01,25.795696,-2.7632943636772787
2020-01-02,25.849396,-2.7097700266073446
2020-01-03,25.866186,-2.6931556895374094
2020-01-04,25.924675,-2.6348423524674693
2020-01-05,25.939575,-2.6201180153975336
2020-01-06,25.844255,-2.7156136783275997
2020-01-07,25.764814,-2.795230341257664
2020-01-08,25.69896,-2.8612600041877307
2020-01-09,25.750164,-2.810231667117794
2020-01-10,25.67612,-2.884451330047856
2020-01-11,25.639715,-2.921031992977923
2020-01-12,25.554193,-3.0067296559079857
2020-01-13,25.48007,-3.081028318838051
2020-01-14,25.42962,-3.1316539817681175
2020-01-15,25.40003,-3.1614196446981815
2020-01-16,25.442507,-3.1191183076282485
2020-01-17,25.50414,-3.0576609705583095
2020-01-18,25.507284,-3.0546926334883757
2020-01-19,25.541853,-3.0202992964184396
2020-01-20,25.548956,-3.013371959348504
2020-01-21,25.59059,-2.9719136222785707
2020-01-22,25.587337,-2.975342285208633
2020-01-23,25.566217,-2.996637948138698
2020-01-24,25.516886,-3.0461446110687618
2020-01-25,25.401506,-3.161700273998825
2020-01-26,25.32371,-3.239671936928893
2020-01-27,25.247246,-3.316311599858956
2020-01-28,25.202501,-3.36123226278902
2020-01-29,25.19215,-3.371758925719085
2020-01-30,25.267532,-3.2965525886491527
2020-01-31,25.304611,-3.259649251579212
2020-02-01,25.274567,-3.2898689145092774
2020-02-02,25.239498,-3.3251135774393425
2020-02-03,25.206543,-3.358244240369409
2020-02-04,25.147526,-3.4174369032994747
2020-02-05,25.124777,-3.4403615662295373
2020-02-06,25.142174,-3.4231402291596
2020-02-07,25.15103,-3.414459892089667
2020-02-08,25.179132,-3.3865335550197315
2020-02-09,25.181875,-3.3839662179497942
2020-02-10,25.190125,-3.3758918808798626
2020-02-11,25.1701,-3.3960925438099245
2020-02-12,25.134224,-3.4321442067399914
2020-02-13,25.14072,-3.425823869670051
2020-02-14,25.241495,-3.3252245326001173
2020-02-15,25.413769,-3.1531261955301844
2020-02-16,25.552402,-3.0146688584602472
2020-02-17,25.571081,-2.9961655213903136
2020-02-18,25.65775,-2.909672184320378
2020-02-19,25.693066,-2.8745318472504415
2020-02-20,25.685406,-2.8823675101805044
2020-02-21,25.716251,-2.85169817311057
2020-02-22,25.777689,-2.7904358360406363
2020-02-23,25.911335,-2.656965498970699
2020-02-24,25.990261,-2.578215161900765
2020-02-25,26.031488,-2.537163824830831
2020-02-26,26.04816,-2.5206674877608926
2020-02-27,26.017828,-2.5511751506909555
2020-02-28,25.997297,-2.5718818136210224
2020-02-29,26.036472,-2.5328824765510873
2020-03-01,26.102238,-2.4672921394811524
2020-03-02,26.157028,-2.412677802411217
2020-03-03,26.24897,-2.3209114653412826
2020-03-04,26.347578,-2.2224791282713454
2020-03-05,26.409,-2.16123279120141
2020-03-06,26.452988,-2.117420454131473
2020-03-07,26.538607,-2.0319771170615404
2020-03-08,26.607414,-1.9633457799916059
2020-03-09,26.683376,-1.8875594429216704
2020-03-10,26.74926,-1.821851105851735
2020-03-11,26.806702,-1.7645847687817948
2020-03-12,26.915815,-1.6556474317118628
2020-03-13,27.0936,-1.4780380946419278
2020-03-14,27.226933,-1.3448807575719925
2020-03-15,27.203505,-1.3684844205020568
2020-03-16,27.349287,-1.2228780834321213
2020-03-17,27.483562,-1.0887787463621876
2020-03-18,27.527542,-1.044974409292248
2020-03-19,27.612926,-0.9597660722223118
2020-03-20,27.635897,-0.9369707351523786
2020-03-21,27.71364,-0.859403398082442
2020-03-22,27.682247,-0.8909720610125085
2020-03-23,27.752514,-0.8208807239425724
2020-03-24,27.726265,-0.8473053868726339
