Date,SST,SST_detrended
2019-10-24,29.83194,0.7638812684462515
2019-10-25,29.78965,0.7214815187508243
2019-10-26,29.800741,0.7324627690553918
2019-10-27,29.752232,0.6838440193599631
2019-10-28,29.731565,0.6630672696645341
2019-10-29,29.72986,0.6612525199691
2019-10-30,29.813326,0.7446087702736719
2019-10-31,29.709167,0.6403400205782432
2019-11-01,29.73128,0.6623432708828147
2019-11-02,29.785774,0.7167275211873836
2019-11-03,29.708492,0.6393357714919539
2019-11-04,29.542706,0.4734400217965202
2019-11-05,29.454927,0.3855512721010932
2019-11-06,29.365921,0.2964355224056625
2019-11-07,29.289371,0.21977577271023208
2019-11-08,29.226547,0.15684202301480354
2019-11-09,29.223373,0.15355827331937277
2019-11-10,29.342426,0.27250152362394076
2019-11-11,29.45258,0.38254577392851274
2019-11-12,29.420235,0.3500910242330839
2019-11-13,29.309958,0.23970427453765453
2019-11-14,29.281431,0.21106752484222469
2019-11-15,29.345486,0.275012775146795
2019-11-16,29.427702,0.357119025451361
2019-11-17,29.404678,0.33398527575593207
2019-11-18,29.372524,0.3017215260605006
2019-11-19,29.337643,0.2667307763650726
2019-11-20,29.303648,0.23262602666964227
2019-11-21,29.262121,0.1909892769742143
2019-11-22,29.232994,0.1617525272787823
2019-11-23,29.204617,0.13326577758335034
2019-11-24,29.17684,0.10537902788792053
2019-11-25,29.11958,0.04800927819249168
2019-11-26,29.083694,0.012013528497064385
2019-11-27,29.06582,-0.005970221198367653
2019-11-28,29.053257,-0.018642970893800737
2019-11-29,29.038948,-0.033061720589227406
2019-11-30,29.045176,-0.026943470284656712
2019-12-01,29.048862,-0.02336721998008784
2019-12-02,29.021933,-0.05040596967551636
2019-12-03,28.987028,-0.08542071937094775
2019-12-04,28.9245,-0.1480584690663811
2019-12-05,28.85132,-0.22134821876180766
2019-12-06,28.752787,-0.31999096845723685
2019-12-07,28.630611,-0.44227671815266945
2019-12-08,28.531206,-0.5417914678480962
2019-12-09,28.460772,-0.6123352175435279
2019-12-10,28.41281,-0.6604069672389592
2019-12-11,28.361881,-0.7114457169343886
2019-12-12,28.31397,-0.7594664666298172
2019-12-13,28.280815,-0.7927312163252473
2019-12-14,28.261076,-0.8125799660206781
2019-12-15,28.230087,-0.8436787157161056
2019-12-16,28.216911,-0.85696446541154
2019-12-17,28.200422,-0.8735632151069694
2019-12-18,28.206408,-0.8676869648023988
2019-12-19,28.162312,-0.9118927144978279
2019-12-20,28.11734,-0.9569744641932587
2019-12-21,28.073935,-1.000489213888688
2019-12-22,28.043472,-1.0310619635841185
2019-12-23,28.018682,-1.055961713279551
2019-12-24,27.961203,-1.1135504629749775
2019-12-25,27.887465,-1.1873982126704092
2019-12-26,27.858551,-1.216421962365839
2019-12-27,27.838459,-1.2366237120612666
2019-12-28,27.78625,-1.288942461756701
2019-12-29,27.770287,-1.3050152114521296
2019-12-30,27.782797,-1.2926149611475601
2019-12-31,27.795332,-1.2801897108429898
2020-01-01,27.836697,-1.2389344605384167
2020-01-02,27.879084,-1.1966572102338482
2020-01-03,27.91226,-1.1635909599292802
2020-01-04,28.015762,-1.0601987096247107
2020-01-05,28.025091,-1.0509794593201391
2020-01-06,27.934446,-1.141734209015567
2020-01-07,27.890823,-1.1854669587109967
2020-01-08,27.861748,-1.2146517084064286
2020-01-09,27.872507,-1.2040024581018614
2020-01-10,27.811686,-1.264933207797288
2020-01-11,27.755835,-1.3208939574927179
2020-01-12,27.688147,-1.3886917071881477
2020-01-13,27.622477,-1.454471456883578
2020-01-14,27.594923,-1.4821352065790059
2020-01-15,27.58037,-1.4967979562744418
2020-01-16,27.626535,-1.4507427059698692
2020-01-17,27.657385,-1.4200024556652977
2020-01-18,27.669783,-1.4077142053607297
2020-01-19,27.72902,-1.3485869550561596
2020-01-20,27.73573,-1.3419867047515872
2020-01-21,27.761766,-1.316060454447019
2020-01-22,27.786095,-1.2918412041424503
2020-01-23,27.785648,-1.292397953837881
2020-01-24,27.746119,-1.3320367035333085
2020-01-25,27.673466,-1.404799453228737
2020-01-26,27.602997,-1.475378202924169
2020-01-27,27.529118,-1.5493669526196001
2020-01-28,27.438326,-1.64026870231503
2020-01-29,27.373371,-1.7053334520104606
2020-01-30,27.418598,-1.6602162017058895
2020-01-31,27.45672,-1.6222039514013176
2020-02-01,27.4193,-1.659733701096748
2020-02-02,27.40914,-1.67000345079218
2020-02-03,27.409895,-1.6693582004876113
2020-02-04,27.394186,-1.6851769501830383
2020-02-05,27.392647,-1.6868256998784688
2020-02-06,27.403316,-1.6762664495738981
2020-02-07,27.393286,-1.686406199269328
2020-02-08,27.412373,-1.667428948964762
2020-02-09,27.407202,-1.6727096986601886
2020-02-10,27.406233,-1.6737884483556194
2020-02-11,27.42009,-1.6600411980510508
2020-02-12,27.419214,-1.6610269477464783
2020-02-13,27.408377,-1.6719736974419064
2020-02-14,27.497854,-1.5826064471373407
2020-02-15,27.508116,-1.5724541968327692
2020-02-16,27.450882,-1.6297979465281998
2020-02-17,27.401218,-1.6795716962236291
2020-02-18,27.431604,-1.6492954459190585
2020-02-19,27.436388,-1.6446211956144872
2020-02-20,27.449507,-1.6316119453099205
2020-02-21,27.493095,-1.5881336950053502
2020-02-22,27.517872,-1.5634664447007793
2020-02-23,27.572083,-1.50936519439621
2020-02-24,27.634035,-1.447522944091638
2020-02-25,27.710924,-1.3707436937870696
2020-02-26,27.73104,-1.350737443482501
2020-02-27,27.70067,-1.3812171931779318
2020-02-28,27.692732,-1.3892649428733606
2020-02-29,27.730476,-1.35163069256879
2020-03-01,27.728148,-1.354068442264218
2020-03-02,27.783163,-1.29916319195965
2020-03-03,27.793701,-1.2887349416550826
2020-03-04,27.817266,-1.2652796913505107
2020-03-05,27.868326,-1.2143294410459404
2020-03-06,27.922203,-1.16056219074137
2020-03-07,27.992476,-1.090398940436799
2020-03-08,27.960672,-1.1223126901322296
2020-03-09,27.951761,-1.1313334398276602
2020-03-10,28.008915,-1.0742891895230926
2020-03-11,28.032663,-1.0506509392185208
2020-03-12,28.075043,-1.0083806889139488
2020-03-13,28.05619,-1.0273434386093783
2020-03-14,28.174307,-0.9093361883048132
2020-03-15,28.254921,-0.828831938000242
2020-03-16,28.469858,-0.6140046876956724
2020-03-17,28.610207,-0.47376543739110133
2020-03-18,28.546795,-0.5372871870865303
2020-03-19,28.594814,-0.48937793678195973
2020-03-20,28.56139,-0.5229116864773928
2020-03-21,28.672274,-0.41213743617282006
2020-03-22,28.674286,-0.41023518586825247
2020-03-23,28.634758,-0.449872935563679
2020-03-24,28.529232,-0.5555086852591096
2020-03-25,28.605982,-0.47886843495453846
2020-03-26,28.59625,-0.48871018464997107
2020-03-27,28.664827,-0.42024293434540283
2020-03-28,28.736897,-0.3482826840408322
2020-03-29,28.87313,-0.2121594337362609
2020-03-30,28.947771,-0.1376281834316906
2020-03-31,29.01726,-0.06824893312711922
2020-04-01,29.100248,0.014629317177448087
2020-04-02,29.229631,0.14390256748201935
2020-04-03,29.332382,0.24654381778658774
2020-04-04,29.307846,0.22189806809116064
2020-04-05,29.444921,0.3588633183957306
2020-04-06,29.496794,0.4106265687003017
2020-04-07,29.645344,0.5590668190048689
2020-04-08,29.711233,0.624846069309438
2020-04-09,29.831013,0.7445163196140072
2020-04-10,29.843208,0.7566015699185797
2020-04-11,29.818447,0.7317308202231487
2020-04-12,29.937187,0.8503610705277218
2020-04-13,30.064943,0.9780073208322868
2020-04-14,30.103424,1.0163785711368583
2020-04-15,30.207573,1.1204178214414284
2020-04-16,30.327072,1.2398070717460001
2020-04-17,30.468462,1.3810873220505684
2020-04-18,30.511179,1.4236945723551386
2020-04-19,30.45093,1.3633358226597068
2020-04-20,30.4845,1.3967960729642783
2020-04-21,30.555553,1.467739323268848
2020-04-22,30.619902,1.5319785735734186
2020-04-23,30.712942,1.6249088238779912
2020-04-24,30.80443,1.71628707418256
2020-04-25,30.79279,1.7045373244871271
2020-04-26,30.749262,1.6608995747916993
2020-04-27,30.79299,1.7045178250962678
2020-04-28,30.707972,1.6193900754008403
2020-04-29,30.808977,1.720285325705408
2020-04-30,30.822329,1.7335275760099798
2020-05-01,31.002708,1.9137968263145453
2020-05-02,30.998913,1.9098920766191192
2020-05-03,31.055965,1.9668343269236885
2020-05-04,31.121037,2.03179657722826
2020-05-05,31.223814,2.13446382753283
2020-05-06,31.317076,2.2276160778374
2020-05-07,31.285385,2.1958153281419683
2020-05-08,31.277994,2.188314578446537
2020-05-09,31.28391,2.1941208287511067
2020-05-10,31.408081,2.3181820790556777
2020-05-11,31.292006,2.2019973293602497
2020-05-12,31.270674,2.1805555796648193
2020-05-13,31.134132,2.0439038299693877
2020-05-14,30.910456,1.8201180802739572
2020-05-15,30.801928,1.711480330578528
2020-05-16,30.633833,1.5432755808830976
2020-05-17,30.340992,1.250324831187669
2020-05-18,29.964567,0.8737900814922384
2020-05-19,29.720884,0.6299973317968082
2020-05-20,29.748446,0.6574495821013784
2020-05-21,29.788452,0.6973458324059472
2020-05-22,29.930906,0.8396900827105185
2020-05-23,30.10885,1.0175243330150892
2020-05-24,30.158543,1.067107583319661
2020-05-25,30.041174,0.949628833624228
2020-05-26,30.016518,0.9248630839287983
2020-05-27,29.973509,0.8817443342333675
2020-05-28,29.94773,0.8558555845379381
2020-05-29,29.944721,0.85273683484251
2020-05-30,29.994383,0.9022890851470784
2020-05-31,30.069408,0.9772043354516455
2020-06-01,30.159458,1.0671445857562176
2020-06-02,30.115168,1.022744836060788
2020-06-03,30.133736,1.041203086365357
2020-06-04,30.041546,0.9489033366699289
