Start_Date,End_Date,Duration_Days,Mean_Intensity,Max_Intensity,Year
2019-03-04,2019-03-08,5,0.2130584129032257,0.3008829967741953,2019
2019-04-17,2019-04-23,7,0.1018800566820274,0.207298612903223,2019
2019-07-07,2019-07-20,14,0.1524633806451605,0.2827658290322574,2019
2019-10-04,2019-10-19,16,0.1785638997983865,0.3614551580645155,2019
