Start_Date,End_Date,Duration_Days,Mean_Intensity,Max_Intensity,Year
2010-03-04,2010-03-10,7,0.0726103230414751,0.1525766096774212,2010
2010-03-28,2010-04-03,7,0.0862846336405509,0.1486364580645158,2010
2010-04-10,2010-04-20,11,0.0937927199413499,0.1603686612903239,2010
2010-04-22,2010-04-26,5,0.0833653348387102,0.1144411258064543,2010
2010-05-11,2010-05-16,6,0.1459031672043007,0.2916165709677436,2010
