Start_Date,End_Date,Duration_Days,Mean_Intensity,Max_Intensity,Year
2023-05-04,2023-05-09,6,0.1544696059139774,0.3443401096774181,2023
2023-05-31,2023-06-06,7,0.0267676981566822,0.0475257903225809,2023
2023-11-04,2023-11-29,26,0.088796441935485,0.2644608838709708,2023
2023-12-07,2023-12-23,17,0.0982123543370902,0.2300287354838701,2023
