Date,HeatFlux
2010-02-22,-55497.14
2010-03-01,-54833.867
2010-03-08,-50566.926
2010-03-15,-49860.047
2010-03-22,-50216.28
2010-03-29,-37466.652
2010-04-01,-37142.39
2010-04-08,-42235.402
2010-04-15,-51021.99
2010-04-22,-43842.117
2010-04-29,-56683.402
2010-05-01,-47513.133
2010-05-08,-46354.664
2010-05-15,-49270.816
2010-05-22,-57602.316
2010-05-29,-39101.754
2010-06-01,-32294.9
2010-06-08,-64205.336
2010-06-15,-34758.76
2010-06-22,-62352.17
2010-06-29,-42282.47
2010-07-01,-47743.242
2010-07-08,-40093.867
2010-07-15,-42779.258
2010-07-22,-43397.44
2010-07-29,-42503.668
2010-08-01,-41757.816
2010-08-08,-35012.96
2010-08-15,-45341.785
2010-08-22,-57075.89
2010-08-29,-52967.88
2010-09-01,-29737.213
2010-09-08,-36198.59
2010-09-15,-40751.055
2010-09-22,-38813.832
2010-09-29,-41286.836
2010-10-01,-39312.094
2010-10-08,-42910.473
2010-10-15,-22950.863
2010-10-22,-38765.703
2010-10-29,-59651.69
2010-11-01,-45015.758
2010-11-08,-29791.578
2010-11-15,-46991.84
2010-11-22,-40398.844
2010-11-29,-37463.25
2010-12-01,-42292.72
2010-12-08,-41623.906
2010-12-15,-38758.33
2010-12-22,-55620.55
2010-12-29,-39361.062
2011-01-01,-37065.98
2011-01-08,-39967.676
2011-01-15,-42864.41
2011-01-22,-37314.508
2011-01-29,-43428.492
2011-02-01,-48440.95
2011-02-08,-47609.973
2011-02-15,-40283.184
2011-02-22,-38585.625
2011-03-01,-33929.332
2011-03-08,-29447.17
2011-03-15,-57255.254
2011-03-22,-37546.566
2011-03-29,-55346.273
2011-04-01,-34883.9
2011-04-08,-35486.09
2011-04-15,-42705.367
2011-04-22,-47190.086
2011-04-29,-49195.945
2011-05-01,-52480.76
2011-05-08,-62863.824
2011-05-15,-28191.143
2011-05-22,-33047.64
2011-05-29,-45115.375
2011-06-01,-55052.22
2011-06-08,-42507.12
2011-06-15,-26984.152
2011-06-22,-21706.104
2011-06-29,-31529.707
2011-07-01,-40200.26
2011-07-08,-38034.12
2011-07-15,-39046.207
2011-07-22,-41001.656
2011-07-29,-59117.49
2011-08-01,-29514.45
2011-08-08,-23075.951
2011-08-15,-45645.93
2011-08-22,-43256.992
2011-08-29,-27423.969
2011-09-01,-31663.729
2011-09-08,-32868.285
2011-09-15,-25063.273
2011-09-22,-38226.566
2011-09-29,-42195.14
2011-10-01,-33373.297
2011-10-08,-32775.27
2011-10-15,-39169.555
2011-10-22,-44629.57
2011-10-29,-47018.83
2011-11-01,-43957.125
2011-11-08,-46145.63
2011-11-15,-49640.6
2011-11-22,-40154.28
2011-11-29,-34999.043
2011-12-01,-39955.49
2011-12-08,-30599.322
2011-12-15,-49054.02
2011-12-22,-48752.305
2011-12-29,-34387.547
2012-01-01,-27663.06
2012-01-08,-34886.54
2012-01-15,-75043.07
2012-01-22,-49827.26
2012-01-29,-41069.754
2012-02-01,-41325.836
2012-02-08,-34656.258
2012-02-15,-34119.066
2012-02-22,-43934.125
2012-02-29,-32742.668
2012-03-01,-35726.074
2012-03-08,-38787.17
2012-03-15,-36422.75
2012-03-22,-49104.125
2012-03-29,-40718.89
2012-04-01,-41384.484
2012-04-08,-48979.812
2012-04-15,-46335.742
2012-04-22,-43701.02
2012-04-29,-50632.535
2012-05-01,-61568.04
2012-05-08,-50284.496
2012-05-15,-49872.652
2012-05-22,-52109.9
2012-05-29,-36638.83
2012-06-01,-30185.254
2012-06-08,-31331.453
2012-06-15,-40387.324
2012-06-22,-23876.213
2012-06-29,-28026.273
2012-07-01,-37596.125
2012-07-08,-43228.477
2012-07-15,-39613.46
2012-07-22,-23489.156
2012-07-29,-31156.441
2012-08-01,-30471.635
2012-08-08,-24595.516
2012-08-15,-36967.332
2012-08-22,-32382.082
2012-08-29,-55061.816
2012-09-01,-33788.977
2012-09-08,-50147.652
2012-09-15,-39788.113
2012-09-22,-37456.37
2012-09-29,-51371.09
2012-10-01,-25980.322
2012-10-08,-39188.074
2012-10-15,-37212.355
2012-10-22,-36559.246
2012-10-29,-53430.04
2012-11-01,-32583.66
2012-11-08,-28811.998
2012-11-15,-58699.695
2012-11-22,-30532.04
2012-11-29,-49931.28
2012-12-01,-42913.555
2012-12-08,-42190.68
2012-12-15,-47075.496
2012-12-22,-52263.06
2012-12-29,-24366.1
2013-01-01,-55820.055
2013-01-08,-42666.53
2013-01-15,-58888.12
2013-01-22,-52303.727
2013-01-29,-54413.57
2013-02-01,-48026.188
2013-02-08,-38789.516
2013-02-15,-35689.004
2013-02-22,-56035.39
2013-03-01,-40213.062
2013-03-08,-39669.04
2013-03-15,-46822.56
2013-03-22,-51041.43
2013-03-29,-54884.586
2013-04-01,-50678.66
2013-04-08,-46439.17
2013-04-15,-39595.23
2013-04-22,-46485.26
2013-04-29,-44171.04
2013-05-01,-50522.688
2013-05-08,-43253.246
2013-05-15,-37465.633
2013-05-22,-32117.578
2013-05-29,-47379.176
2013-06-01,-56247.55
2013-06-08,-38571.28
2013-06-15,-34691.844
2013-06-22,-40215.547
2013-06-29,-29118.305
2013-07-01,-35184.285
2013-07-08,-45523.625
2013-07-15,-43849.29
2013-07-22,-39226.19
2013-07-29,-30160.834
2013-08-01,-16999.04
2013-08-08,-38908.41
2013-08-15,-46003.15
2013-08-22,-20420.377
2013-08-29,-34197.81
2013-09-01,-34169.08
2013-09-08,-47900.58
2013-09-15,-46485.28
2013-09-22,-29530.479
2013-09-29,-38899.06
2013-10-01,-25573.848
2013-10-08,-60565.51
2013-10-15,-34336.965
2013-10-22,-55333.695
2013-10-29,-34654.426
2013-11-01,-40523.344
2013-11-08,-42642.67
2013-11-15,-56831.34
2013-11-22,-34044.277
2013-11-29,-39996.19
2013-12-01,-37896.38
2013-12-08,-53645.566
2013-12-15,-47557.13
2013-12-22,-54020.496
2013-12-29,-60413.105
2014-01-01,-45156.598
2014-01-08,-46097.4
2014-01-15,-43652.25
2014-01-22,-61814.22
2014-01-29,-46044.586
2014-02-01,-46129.54
2014-02-08,-49042.48
2014-02-15,-36570.49
2014-02-22,-48506.13
2014-03-01,-45112.68
2014-03-08,-50020.074
2014-03-15,-43517.754
2014-03-22,-44887.703
2014-03-29,-48832.57
2014-04-01,-46388.496
2014-04-08,-38889.48
2014-04-15,-43699.14
2014-04-22,-42665.043
2014-04-29,-47487.64
2014-05-01,-47053.758
2014-05-08,-53327.844
2014-05-15,-44644.305
2014-05-22,-48099.613
2014-05-29,-43777.61
2014-06-01,-40482.684
2014-06-08,-40746.418
2014-06-15,-37109.96
2014-06-22,-31337.7
2014-06-29,-35405.863
2014-07-01,-34565.395
2014-07-08,-51601.492
2014-07-15,-29384.494
2014-07-22,-21878.27
2014-07-29,-21951.74
2014-08-01,-24773.045
2014-08-08,-47314.6
2014-08-15,-46271.75
2014-08-22,-43703.48
2014-08-29,-32211.072
2014-09-01,-24282.693
2014-09-08,-34644.4
2014-09-15,-61127.695
2014-09-22,-28934.732
2014-09-29,-33792.37
2014-10-01,-35018.184
2014-10-08,-68210.7
2014-10-15,-38197.66
2014-10-22,-37547.51
2014-10-29,-47986.76
2014-11-01,-44896.812
2014-11-08,-29217.016
2014-11-15,-32906.965
2014-11-22,-35543.723
2014-11-29,-40368.0
2014-12-01,-35876.637
2014-12-08,-35071.098
2014-12-15,-40222.52
2014-12-22,-44138.566
