Lag,Duration_r,Duration_p,Intensity_r,Intensity_p
0,0.2615738454240677,0.11266103190804423,-0.09937674012803943,0.5527744054819141
1,0.2180603172801931,0.18844171141499716,0.01569854795143066,0.9254703566342172
2,0.2188321664813822,0.1868435621420414,0.057189406679987155,0.7330720512412946
3,0.2008122350648321,0.2202726341345393,0.029271740727016222,0.8595930851612215
6,0.34409188241034905,0.02969816448116256,0.07664300109004281,0.6383160962534264
