Start_Date,End_Date,Duration,Mean_Intensity,Max_Intensity,Wind_30d_Before,Wind_21d_Before,Wind_14d_Before,Wind_7d_Before,Wind_During,Change_30d,Change_21d,Change_14d,Change_7d
2024-04-07,2024-05-25,49,0.3037085087557604,0.9121927741935528,2.939827236666666,2.941882152380952,3.0259023571428565,3.2897632428571435,3.0798858083333336,0.14005857166666758,0.13800365595238162,0.053983451190477094,-0.2098774345238099
2024-05-30,2024-06-06,8,0.1223167721774203,0.2883897354838716,3.3866529733333337,3.258102514285714,3.6702453642857145,4.717522371428571,3.3714485857142855,-0.015204387619048187,0.11334607142857145,-0.29879677857142894,-1.3460737857142857
2024-10-07,2024-10-22,16,0.3530566467741929,0.584013141935479,3.187607613333333,2.6355997,2.805103171428571,2.688052371428572,2.004276953333333,-1.1833306599999998,-0.6313227466666671,-0.8008262180952377,-0.6837754180952387
2024-10-30,2024-11-08,10,0.0674375983870962,0.1230774129032248,2.4795372600000003,2.4938500190476187,2.7583401071428573,3.1417233571428573,2.2206852444444443,-0.25885201555555604,-0.27316477460317445,-0.537654862698413,-0.9210381126984131
2024-11-10,2024-11-17,8,0.1177348536290323,0.2125665677419377,2.520160886666667,2.737902776190476,2.3086846071428573,2.7394934,2.577201914285714,0.05704102761904695,-0.16070086190476207,0.2685173071428566,-0.1622914857142863
2024-11-30,2024-12-12,13,0.1210076367245655,0.2257198612903259,2.6949664666666666,2.8157888809523803,2.896821957142857,3.2535990714285714,2.814537,0.11957053333333345,-0.0012518809523802688,-0.082284957142857,-0.43906207142857134
2025-01-01,2025-01-19,19,0.1455950015162347,0.4393796062500001,3.0600647666666663,3.241198066666667,3.188078142857143,3.1761007571428577,2.6911578944444448,-0.3689068722222215,-0.5500401722222223,-0.4969202484126982,-0.4849428626984129
2025-01-22,2025-03-23,61,0.2272734505023797,0.4836931387096754,2.8445086766666674,2.6939970095238097,2.8966300142857144,2.8716587714285717,2.55999078,-0.28451789666666727,-0.13400622952380958,-0.3366392342857143,-0.3116679914285716
2025-03-29,2025-04-07,10,0.1218551390322591,0.1990950612903184,2.7435704933333325,2.8029140809523807,2.843430385714285,2.8329636428571434,2.599050366666667,-0.14452012666666558,-0.20386371428571382,-0.2443800190476182,-0.23391327619047653
2025-05-12,2025-05-18,7,0.1420918479262667,0.2211309096774165,2.602667556666666,2.684934438095238,2.3968191357142854,2.5503916857142857,2.4871499333333333,-0.1155176233333326,-0.19778450476190468,0.09033079761904794,-0.06324175238095231
2025-07-19,2025-07-23,5,0.1800355361290314,0.2362101387096764,4.148089233333334,4.096281623809524,3.7685623214285715,2.992998657142857,2.8450333999999997,-1.303055833333334,-1.2512482238095246,-0.9235289214285718,-0.14796525714285735
2025-08-03,2025-08-17,15,0.2619571511827951,0.4766034870967743,3.93033487,3.737820719047619,4.169480421428571,4.042881271428572,2.962110914285714,-0.968223955714286,-0.7757098047619051,-1.2073695071428574,-1.0807703571428577
2025-09-17,2025-09-21,5,0.1608681232258057,0.2048523612903174,3.1344896933333337,2.711998252380952,2.426696464285714,2.3574123285714284,1.9299707499999998,-1.2045189433333339,-0.7820275023809522,-0.4967257142857142,-0.4274415785714285
2025-10-19,2025-11-03,16,0.1466296612903228,0.2870568064516128,2.5476903033333334,2.3847696047619045,1.9392999,1.8226909285714288,2.706189433333334,0.1584991300000005,0.32141982857142937,0.7668895333333339,0.8834985047619051
