Start_Date,End_Date,Duration,Mean_Intensity,Max_Intensity,Wind_30d_Before,Wind_21d_Before,Wind_14d_Before,Wind_7d_Before,Wind_During,Change_30d,Change_21d,Change_14d,Change_7d
2024-04-11,2024-05-24,44,0.4071737870967743,0.9075480967741923,3.561969426666666,3.558234438095238,3.1043793571428573,3.2577140428571427,3.3671763581395346,-0.1947930685271313,-0.19105807995570334,0.26279700099667735,0.10946231528239192
2024-07-08,2024-07-13,6,0.0651807682795713,0.1303017677419369,6.964417920000001,6.746126057142858,6.465438885714286,5.9107328428571435,5.63059832,-1.3338196000000009,-1.115527737142858,-0.8348405657142859,-0.2801345228571437
2024-08-09,2024-08-28,20,0.2428046654838697,0.355407532258063,7.201482503333333,6.882483404761905,6.155492035714286,5.150853071428571,5.334051742105262,-1.8674307612280705,-1.5484316626566423,-0.8214402936090242,0.18319867067669104
2024-09-27,2024-10-02,6,0.22267299032258,0.4511085483870936,7.069816556666666,6.906111747619047,6.46508935,6.1976727,3.53635846,-3.5334580966666658,-3.3697532876190466,-2.92873089,-2.66131424
2024-10-05,2024-10-21,17,0.1953763377609117,0.3326565645161317,6.21986996,5.5992903809523815,5.037466614285713,4.416812057142858,3.32450024375,-2.8953697162499994,-2.2747901372023813,-1.712966370535713,-1.0923118133928575
2024-10-28,2024-12-19,53,0.1525969444041741,0.2996832741935478,4.053360423333333,4.071655247619048,4.714071942857143,5.355874914285715,4.963131684615385,0.9097712612820512,0.8914764369963368,0.24905974175824142,-0.39274322967033015
2025-01-01,2025-01-15,15,0.1477862590395202,0.2793345562499993,5.434929623333334,5.853883499999999,5.65512445,6.0681707142857135,5.670986492857142,0.2360568695238081,-0.1828970071428575,0.0158620428571421,-0.3971842214285717
2025-02-20,2025-03-25,34,0.1676668997153705,0.3363916258064527,4.451917596666666,4.195685361904762,4.101004342857143,3.470356771428571,4.178414100000001,-0.27350349666666496,-0.017271261904761026,0.07740975714285803,0.7080573285714302
2025-07-12,2025-07-17,6,0.0526631844086047,0.0864841419354824,7.131986089999999,6.912521942857142,6.76328015,6.435103371428572,5.698434519999999,-1.4335515699999997,-1.2140874228571423,-1.0648456300000007,-0.7366688514285729
2025-08-01,2025-08-13,13,0.1924299923076933,0.301921745161291,6.985369186666665,7.181747647619047,7.893578721428571,7.009485357142857,5.265357325,-1.7200118616666646,-1.9163903226190468,-2.6282213964285708,-1.7441280321428572
