Date,SST
2021-01-28,27.862679
2021-01-29,27.912212
2021-01-30,27.917963
2021-01-31,27.922573
2021-02-01,27.873957
2021-02-02,27.847334
2021-02-03,27.807459
2021-02-04,27.79164
2021-02-05,27.820263
2021-02-06,27.84796
2021-02-07,27.841742
2021-02-08,27.781666
2021-02-09,27.7301
2021-02-10,27.701273
2021-02-11,27.702599
2021-02-12,27.702875
2021-02-13,27.724155
2021-02-14,27.737589
2021-02-15,27.769627
2021-02-16,27.763924
2021-02-17,27.756908
2021-02-18,27.765516
2021-02-19,27.765678
2021-02-20,27.771458
2021-02-21,27.81491
2021-02-22,27.895824
2021-02-23,27.939802
2021-02-24,28.049541
2021-02-25,28.045443
2021-02-26,28.051071
2021-02-27,28.110544
2021-02-28,28.153141
2021-03-01,28.102333
2021-03-02,28.118637
2021-03-03,28.096977
2021-03-04,28.161615
2021-03-05,28.273993
2021-03-06,28.473654
2021-03-07,28.506187
2021-03-08,28.47779
2021-03-09,28.588333
2021-03-10,28.588425
2021-03-11,28.640274
2021-03-12,28.686522
2021-03-13,28.777594
2021-03-14,28.838459
2021-03-15,28.833399
2021-03-16,28.88198
2021-03-17,28.84178
2021-03-18,28.82629
2021-03-19,28.884134
2021-03-20,28.93762
2021-03-21,28.948936
2021-03-22,29.03333
2021-03-23,29.016615
2021-03-24,29.193483
2021-03-25,29.311487
2021-03-26,29.336609
2021-03-27,29.48651
2021-03-28,29.496843
2021-03-29,29.427504
2021-03-30,29.413298
2021-03-31,29.49008
2021-04-01,29.35534
2021-04-02,29.40121
2021-04-03,29.437565
2021-04-04,29.58477
2021-04-05,29.513828
2021-04-06,29.580761
2021-04-07,29.670519
2021-04-08,29.768446
2021-04-09,29.799948
2021-04-10,29.79151
2021-04-11,29.895231
2021-04-12,29.930311
2021-04-13,30.034615
2021-04-14,30.138512
2021-04-15,30.093245
2021-04-16,29.956877
2021-04-17,30.027054
2021-04-18,30.133755
2021-04-19,30.143362
2021-04-20,30.336237
2021-04-21,30.417202
2021-04-22,30.36392
2021-04-23,30.378464
2021-04-24,30.416536
2021-04-25,30.497166
2021-04-26,30.510674
2021-04-27,30.59609
2021-04-28,30.774088
2021-04-29,30.887615
2021-04-30,30.849752
2021-05-01,30.881887
2021-05-02,30.915098
2021-05-03,30.876917
2021-05-04,30.98147
2021-05-05,30.977415
2021-05-06,30.960312
2021-05-07,30.859892
2021-05-08,30.883648
2021-05-09,30.999733
2021-05-10,31.161434
2021-05-11,31.216574
2021-05-12,31.200676
2021-05-13,31.181246
2021-05-14,31.270863
2021-05-15,31.383492
2021-05-16,31.51594
2021-05-17,31.62351
2021-05-18,31.48512
2021-05-19,31.394236
2021-05-20,31.237478
2021-05-21,31.094715
2021-05-22,30.895409
2021-05-23,30.632586
2021-05-24,30.347166
2021-05-25,30.15726
2021-05-26,30.090206
2021-05-27,30.096886
2021-05-28,30.219946
2021-05-29,30.302292
2021-05-30,30.36326
2021-05-31,30.356012
2021-06-01,30.389633
2021-06-02,30.633116
2021-06-03,30.607927
2021-06-04,30.643295
2021-06-05,30.508495
2021-06-06,30.458748
2021-06-07,30.365738
2021-06-08,30.25917
2021-06-09,30.134993
2021-06-10,30.055267
2021-06-11,29.983234
2021-06-12,29.904352
2021-06-13,29.84122
2021-06-14,29.765215
2021-06-15,29.702408
2021-06-16,29.665659
2021-06-17,29.647663
2021-06-18,29.645454
2021-06-19,29.695103
2021-06-20,29.720825
2021-06-21,29.697588
2021-06-22,29.643555
2021-06-23,29.601656
2021-06-24,29.560562
2021-06-25,29.52887
2021-06-26,29.526623
2021-06-27,29.593935
2021-06-28,29.682184
2021-06-29,29.622423
2021-06-30,29.609562
2021-07-01,29.568071
2021-07-02,29.526825
2021-07-03,29.575258
2021-07-04,29.622978
2021-07-05,29.78122
2021-07-06,29.647167
2021-07-07,29.601574
2021-07-08,29.571228
2021-07-09,29.52087
2021-07-10,29.436176
2021-07-11,29.41764
2021-07-12,29.364584
2021-07-13,29.387539
2021-07-14,29.436295
2021-07-15,29.438597
2021-07-16,29.447844
2021-07-17,29.425554
2021-07-18,29.393402
2021-07-19,29.34761
2021-07-20,29.318518
2021-07-21,29.277792
2021-07-22,29.23237
2021-07-23,29.209785
2021-07-24,29.180845
2021-07-25,29.154922
2021-07-26,29.135101
2021-07-27,29.136026
2021-07-28,29.139837
2021-07-29,29.164377
2021-07-30,29.19748
2021-07-31,29.220152
2021-08-01,29.217941
2021-08-02,29.19637
2021-08-03,29.186472
2021-08-04,29.186785
2021-08-05,29.171774
2021-08-06,29.163546
2021-08-07,29.183714
2021-08-08,29.272099
2021-08-09,29.360458
2021-08-10,29.357983
2021-08-11,29.315533
2021-08-12,29.282906
2021-08-13,29.267466
2021-08-14,29.24487
2021-08-15,29.18931
2021-08-16,29.152657
2021-08-17,29.133987
2021-08-18,29.155128
2021-08-19,29.167156
2021-08-20,29.2751
2021-08-21,29.313974
2021-08-22,29.320127
2021-08-23,29.304344
2021-08-24,29.263485
2021-08-25,29.20981
2021-08-26,29.17763
2021-08-27,29.155338
2021-08-28,29.15352
2021-08-29,29.131495
2021-08-30,29.133034
2021-08-31,29.219198
2021-09-01,29.225328
2021-09-02,29.12937
2021-09-03,29.052534
2021-09-04,29.014896
2021-09-05,28.967033
2021-09-06,28.946268
2021-09-07,29.000284
2021-09-08,28.998163
2021-09-09,28.934458
2021-09-10,28.856632
2021-09-11,28.835915
2021-09-12,28.833807
2021-09-13,28.830812
2021-09-14,28.849112
2021-09-15,28.82214
2021-09-16,28.773823
2021-09-17,28.803345
2021-09-18,28.912504
2021-09-19,29.059946
2021-09-20,29.055937
2021-09-21,28.97611
2021-09-22,28.936193
2021-09-23,28.914818
2021-09-24,28.969086
2021-09-25,28.986557
2021-09-26,29.00276
2021-09-27,29.026686
2021-09-28,29.025581
2021-09-29,29.239222
2021-09-30,29.347631
2021-10-01,29.23023
2021-10-02,29.235699
